id,obs_consumption_ele_last_12m,obs_consumption_gas_last_12m,obs_consumption_ele_last_01m,current_paid_cosnumption
f180823d8a90bff8ae32c141b8e73e30,-38846,0,-3558,483.14
7fbc0bf4c676cd806e56c5ca92064adc,7397,0,750,74.79
d67e76d10996be425947b558741c35c0,7234,0,473,45.85
640abb7d38822bc7bdcbdb3ac2ddb0b5,57389,0,5959,589.26
f1808237aae10e894fd279fa4b817eb0,-16143,0,0,0
f180823f503552112fca231ac1aaa896,-9657,0,0,0
677e879a7b9d20b4ef574ed7dc7b62ed,30510,0,4499,426.9
f180724db8c531ee6b1d4418693f030f,-81500,82270,-11597,1041.26
96697a5319323b765f9533c5e09126b7,23834,0,3310,481.41
f18072475955af8d0387553b870e89d5,0,0,0,0
2c662f2fe54ab3758a726c12bfe780a3,881,0,0,0
ae8757a74ecc6650a566e1872e1734a1,46592,0,3600,323.64
f1808232c40302482667d9ea0be5a78a,-2190,0,0,0
feb5d3f618551be7ab36696d92df576c,8106,550149,1584,235.17
835d295b9e297e12c4f17b5436fe275d,13829,0,0,0
d3a55789a3c71a22b2c9068163097e73,16754,0,2032,209.67
f180823afdcb4b889b3961077611f279,-54546,0,0,0
3076c6d4a060e12a049d1700d9b09cf3,11133,0,0,0
02feb27b4cd9732b70bc23daa5bbbf61,13593,0,1042,109.56
b40135e8b81b4065abdbaa4a0100ed3f,33398,0,3475,309.04
f180823cb7ac8a5e6c197c3e91b592b5,-788897,0,-124052,589.25
7f490004b7768e4343ba28e8b959cdfe,4861,0,344,50.76
f18082391fa5ede173544e8f99b4c609,-2940360,155531,-269980,73.08
f180823db6b63ba024c5240deaf5430c,-57850,0,-2263,0
a40a2d7c59f1f9fa07436d34e1c8317f,3428,0,0,0
b0bd55a5faa32dd20b9547fd97af8acd,3926060,1959386,469210,0
893569ad063302cbd3a9f2fa2d49d7fc,7260,0,0,0
f18082316aaec2d4ff1f179e9706aed6,-4527,10124,-714,105.73
f1808232ace2f69adbe0c8d57bce47a2,-49215,0,0,0
f180823fc9b8243b4d406056a28c8ac9,-11908,0,0,0
f180724377307ed5be3e33a651b9dbc9,-7124,0,0,0
f18072462b0996549a9f6047ed6037be,-5162,39986,-347,38.05
f180724e80e0443ca37df6e14b56d105,-7265,0,0,0
f18072483bb1a6b46270e27e896533a8,-7003,1359,-602,86.34
f1807247e7248d62095b0c3fc8d443ec,-100768,0,-16054,130.53
c4fc7a5fa234d527541c6a7214cd43c8,3909,0,0,0
28d81e6dc799034f9e70e40ee6224547,11942,989,1343,196.17
ba6bb12945845b699ef11bf8b684718e,11343,0,640,62.33
f180724b276abdbdcb0892ee658bb9ea,-186838,0,-12091,51.72
f1807249244e7a421c7d52510f360d49,-1711,0,0,0
cebc7210d4e673542b3cc828dbc06be4,224203,0,39088,2914.3
f1807249dae0d79ebc73862ae538d179,-1572886,0,-166003,149.46
f180823ebcae6694b881edb487625b7c,-5816,0,-492,70.33
0f6222acb077070a1b2b766de48a4a94,193564,0,14311,216.19
1bbfa3a2744676a8aae9a9c3d0e7aeb1,4972,0,0,0
f1808235f182d85bfa1440701c196878,-22349,0,-3644,683.02
ca3171967ab496fdc8c7ad4439cbd41d,2097727,0,215595,0
f1807241d95ac533f773dceef9e893a8,-86254,0,-2551,0
4d96671b791363c991140f886fe8a901,563,0,0,0
1e9a67f011923f5a324ac68e1a6577cb,10,0,3,0.27
f180724fc5fd2ae06890f1d3fe9dea2c,-12563,0,-971,82.32
f180724dd0089628bb78ff4275029b8a,-49156,0,-2059,207.53
2e568a7c3a71aaf2409972b398315c50,2199,0,453,64.94
93d232c8bc7eccf9d8b1a19a8ffc8dd5,3877,0,0,0
449c9dddabd8e26d7b5e4ebe5a1e8347,29760,0,2160,213.68
eda3d7510c061fdce027a99d16202a66,153423,0,25334,207.11
9e1c426be89497d073b38e6576929516,34203,0,1020,0
6cfc96f6e1e4463b9f40e7b1bc20dc98,8093,0,501,51.24
afd456e3b4aa65abbb7f1b76336bc2fd,3549,0,284,29.64
9d8b3d551b8ad6a8f0bd73cd08ea20cd,4266,0,0,0
f18072433646bf1413d0830bbe29c6e0,-11343,0,-2152,315.06
c8bf770adb10c51bccf442c77bd51650,0,0,0,0
f1808235ec2f3d2b31c58d6963390002,-44661,0,0,0
f18082333cd3a6fce274870f2f550b72,-6274,0,0,0
c80438ec8c694e616c4a125187073972,11202,0,0,0
c58c2746604d9745af4b69d33dd2db2e,18518,0,0,0
0cd06272ce3e701267ebe2766def23b4,137178,0,7912,747.57
081d6d187c5e77af76ef9936bbe573db,7599,0,723,90.33
f2a393da71a4c8f054353fb22b0728d2,1282922,214211,126488,1538.6
c8238698929030e8d498b297aee8099d,24475,0,0,0
f18072485c43522a01f09b41be690c57,-1853,0,0,0
360cbe3cf17ca264f002c78f292a73d0,11016,0,2669,398.75
f1807248a7a7b084e4d1132a25034b17,-135490,0,-9245,880.42
f180823d90851e539f451c2e14f89579,-12748,0,-1047,75.66
020713a0f41f18c39e5f054969e65cdd,45047,0,1041,92.26
f18072457f13bd13ce4f478525e83f00,-6029,0,-979,86.02
d85990ce6aa709ff7517a7f16ce260a2,20055,0,1684,165.29
6c01de577c8f33e193781187b3b63e93,42973,0,8942,863.98
b641cb2ffea4f8554c646388edbfbcca,1539202,0,149335,0
7f13f2c0b3eedd8d4d3d427ccd29d0ff,14665,11781,0,0
0580216fd8b3a562087d52673f6ba63d,52055,29471,12967,127.15
73d40a08ffe7d40961333d9562dc954e,20592,0,3086,0
f124bc3025ae9aec28f45076b324f8b4,4488,0,789,117.71
e9f35cfa63719b9351f89a5221665d5a,62910,0,7345,972.36
f180724db8ea725073cf5db5adf59e65,-80033,0,0,0
f180724a9410a440fa6fd801c2cce71b,-21286,0,0,0
f180724ea1a27351a072a01855c84ed4,-11339,0,0,0
f1808237b4d57c7890d389b72fda5e2b,-3981,0,-1169,321.62
f180823c06993f3be39df857b3e0c3c3,-12076,0,-1896,288.32
1a08777e5a1ff4e78a36c3bad0f41f25,4100379,0,443297,93.57
793c9b4f08c1a441bd1f70fd9796bdde,0,0,0,281.91
f1808237dea04e739c98bf3c27c7b75a,-53530,0,-4552,443.42
f180823c8749b4336d5e697abed5155a,-36903,0,-2767,78.94
8ba4d1d2cba67543cf90e5c6c7758375,15215,25268,1132,115.57
918c57a9a95762e04f006820654134da,86862,0,2655,0
9f15d3a6f2c4bffff7de262593d2dc53,10928,0,0,0
de0e02de4806dbe40fb6c9df7b49de2e,44973,0,4695,458.21
f180823e0e4624af640cb4284212752f,-13136,0,0,0
f1807245a09e3f89909817327e78ccc3,-932707,0,-42971,160.52
f18072461c83c20830c1297075be9b51,-4264,0,0,0
c1959d3016ffc3be5470e86b64ed3258,9149,0,806,83.25
746e1ab099c1bdb4866d4f2a7f6bc5bf,8070,0,0,0
7923b962b415ef1924e38be43dc5a058,11386,1639,0,0
9b7e2a722eb58b246301f1fb137c2f50,1851,0,0,0
f180823de38eea9d07d9062f207b9fdc,-29737,0,0,0
1ec878ff22ec6d1e605a662c0f8dfcd7,3054,0,0,0
f180724f8977348d6ef3a6b80a3fa60c,-27641,0,-6466,648.02
f1808234866859da7286b7946058caac,-1718,0,0,0
f18082382d5c4e7b85f7ba4bdeb32be6,-17337,0,-3290,470.74
d8a90bff8ae32c141b8e73e30ac730df,38846,0,3558,483.14
f180724db5ea77f2133960bee3df2cef,-142675,0,-28360,386.9
d2f2a2874eeaf1d4bc5071cd7a98d56e,11829,230694,0,0
524d0a37693dbd5eb53512645a20a411,4545,0,366,54.02
9bb7fb2a1bcc45665c7a8ea24531e514,6543,0,1320,195.21
75aec3ed0793cd84fb4ca2b5242f9d98,543878,1455551,63993,227.21
f180724da25672244edeb40aec891c09,-541,0,-88,12.58
f18072477fdc64e48443506c934ff49c,-48916,23714,-4594,201.95
146a676ac9be57b230d52636e2f1e05c,2111,0,0,0
f1807240f97bb63149c4955c1922a5bd,-2662467,87653,-297614,524.63
f18082330548edd452866832d0cd3010,-17604,0,0,0
1cb977f6f7043f8fded2b77a459772e0,877,0,58,6.57
f180823fdfe279dd0446c30e15ecfab1,-2769,0,0,0
419cc98ba62aa40f306543c6b43228b8,1771,0,0,0
f18072401a0307ea9865596f0f7f8cd3,-128646,0,-31710,9.05
4666502d08323a31deb718e44c2b7a1d,10487,0,711,86
a43b295250f53ee3276f293e8ad6d300,14053,100083,975,99.12
f180724e7fd86d2924a60eb8750130c6,-9789,0,-1507,300.98
f18082342a405678c4e29d1f066a9e5c,-45278,0,-5420,554.24
9f180bbc68b8ad8530e5fa5a8b5871df,3447,0,0,0
f180724a9738cad3e8d874ec9d119ba0,-62851,0,-809,0
f180724f445770bd681af1e11b803af6,-1743025,0,-106161,556.85
f180724afd81fb1102a9b6f20384c171,-52955,0,-4712,313.5
329ab7ec7c97eefc3cc58d66671fccbf,88946,0,15655,1493.73
994244c5fdf486eed3b17656521f98c2,51,0,0,0
20d253cc43ec4b0ae0abc80448dd9083,13396,28837,4029,89.01
f1807243b203866eadb04a1b693b0ba3,-1507,0,-164,15.65
f180823cad8005bf8d4882bf3aab78f0,-16354,0,0,0
f180724379cdc5562b84775383238895,-129536,0,-10171,819.42
c3cc698f035c3ea93f51193cbff15468,3926060,1959386,469210,1457.97
79477806229f5fc1c4cd3aa33e481273,62661,0,5332,284.31
f1808238895b8bca4c8d78d1ffd0f0d6,-24478,0,0,0
dc639be35a75372106fa5a14bb1cab24,6408,0,0,0
42626d133237cd3ff8651c5f49cd1de6,53717,505,4017,384.26
1a42658301a1cb31715dfb8a35d334c5,8518,0,0,0
9e7b265fdf690d01f13bbca5dfa6770e,77929,0,6089,0
a1dfc7994769eaa845225c254631701e,2780,0,0,0
f71f0a3bb1a0fb0e3bcaa66a219ea591,158466,0,8630,508.85
c3880be434f57a69a8a61072e4686f91,6286272,0,562863,968.25
ecf054252bf35a4bd58a6c95dc446d82,30466,9012,2951,284.82
f18082310fcfa27cc651d9205dff4f8c,-20534,0,-1902,191.96
f1807240a9220f646a69df4c77a9a93f,-12349,0,0,0
f180823d3cd0c17501d1d4c39dca734d,-14209,1199,0,0
f1807241ed47ed311e855ac69bc8eba0,-5356,0,0,0
f180823c4da467575f76cfb24bbd80dc,-17392,0,0,0
622161f46b9540cacaa0e6a98b99c1f5,8166,0,622,60.85
bb8214e88f50bca3905c5553f8105017,64665,0,2994,0
69c342da27b74618545086d9c250e6b6,1239,0,0,0
e557a2903fc482214ca75da078d7bf27,50646,43602,4363,394.85
f18082313261f1a7d3159d79a50c77e9,-13133,0,-1928,192.91
f18072455fca8767dd72d89bac3ff933,-22437,0,-3234,368.7
f1807242dc2c9a9f6e6896d9a07d7bcb,-82307,222559,-6105,113.62
baa8ceaed06103a4fe49694db96df9ad,25040,0,1605,145.87
9ac99c546ee2473858b52e76309e3f1b,20493,0,0,0
f1808233f389ab845198d3623bc524fc,-259298,0,-30046,278.98
8b7b575a21b887ff9a35af46cf704271,49870,0,4160,435.6
36f20c0030bc081aaa50a5a2888be62d,25655,1219,3514,649.71
b1cfeb69a1a6b033828a00ffd97bde18,40966,0,3175,292.15
f180823c8a1eecfed7b24201e6266ff3,-6920,0,0,0
f1808230a87b73bc5dfa50fc0dc20a87,-65431,0,-6678,656.82
f180724649c78d52d926d8b832e4a96c,-9283,0,-3584,305.92
cc97051bd4b8f0d7b805a4f7be25a31f,15651,0,0,0
f180724acf0afa06f4b940c3b7319569,-3526,0,0,0
fc73fb1f76bcbfb31707fbf241fef58d,2347,0,251,36.13
7619b7438b2ea539b2c9b907ecc6b713,15771,0,0,0
f18082309da56b05bfe611d9633d0605,-34434,0,-363,34.9
0737fcb4d249d6142f6b738054ea77b4,1596,0,274,40.03
390b0479ac4d969e9f5c0d6ea81f6826,17720,0,0,0
74ee25a056aa668b3e8eee92673c7ba8,5627,0,848,86.9
e1dc9c4e76a4db7f6b7a8bad9e9324c0,13309,0,0,0
f180724353a20832fff2c9c49e3da067,-3455,0,0,0
f180724fb0230a9568707e643f992eea,-963288,0,-54281,0
ebcf8f4282bc544c522274492dc13f4e,5771,5566,793,120.88
f180724783450116ae9dac82a9ba46fb,-13039,33478,0,0
bd90292fee2e0feaffcf48cfd508a29a,18216,0,1463,141.54
dca7761fcb369f5f5b5e2e6ec0c9b4b9,21942,0,0,0
f1808236e859fa924a00d3e8fb4b8cc9,-12163,0,0,0
f1807247b4d57c7890d389b72fda5e2b,-3981,0,-1169,321.62
f1807243292f0704c5d11e2a5e955908,-5076,0,-959,52.08
f18072433322c9e115b8a926aff99dd3,-6061,0,0,0
3e2c022471ebf1e3f9ad28a6f1eb9182,28391,0,4677,475.63
f180724632fc2df8fa2f336bb0c62e62,-1355,0,0,0
1cd5fc550d5de2083d5fc836a650d63f,31180,0,4069,378.84
2691ec6a15d643864bf65286ace3547a,1777,0,0,0
5b1fbf1d729d0df8c8de04e166f3f77b,879,0,0,0
7eba276cdf3da0f16cf30afbcf6e9c91,911,0,0,0
1d57283917b943f58f698e49a4d3241e,6530,0,0,0
585061cbd3ec06bef1ca4a3c63220ea1,32943,0,735,70.48
65049b30f5941ef38b32310c1210aba9,42484,0,5077,70.45
f180823e9a9e60eb6bae5e8c7c4c1b74,-53819,0,0,0
2c221d6729b8c6c98dbb516b1c878f7f,5580,0,967,139.57
dbb0bb25998aa61899a96af5727dcfe1,35327,0,1632,168.5
f180823e6dade83fa76471a47f6edaf5,-13838,0,-561,3.75
dfd7f2a9b955143ad308056864916a84,8349,0,608,0
f180724ffb70452760f65e2f4976cef3,-7620,0,-752,72.33
f180724e51814a4960dff2157bfe7c4a,-13004,0,-995,98.76
372831d743e19db97d331d9b85fd3841,1407,0,-116,0.47
4207431a5318d24523a137b126bd843a,47749,0,11705,227.03
acdd4dcc6be152ee09ec8436d8808df6,42700,0,3734,305.37
f1807241302d50377ab126fbd6cc8d3c,-43767,0,-6267,0
f18072465f9195bb052c61c5469a8e91,-1452,6159,0,0
32266b6ce65070a044125e2add23da34,12275,0,2037,55.17
f180823390f54fe39ca662e328f720bb,-4253,0,-267,39.19
823cb1d3832e4e409cc13adbf6ca5bed,13066,0,3935,357.72
3ad2988794db7063670f003c0a372636,43347,0,6818,693.9
161c6a10897f454dacb7491976f1e394,13831,0,2326,331.44
fe62efe11b4cb82e21e69a59ced18cac,1139683,0,91782,669.92
f180724c7bc89bcaba803a8516ab8f0e,-14903,0,0,0
f180823442364b72ec8c19ebabe61a29,-9143,0,0,0
d897fd3758a768715ea9092e86fbffec,12820,0,0,0
f18072428f7aec1f7be96581a6e3a9b1,-29164,0,-5994,590.47
57191b052aebcd2fa062c843847a7871,251377,0,27408,71.78
f1808237b1752c6e5365c7fe4359ec9d,-7052,0,-206,17.43
52ff75d469b2e74268aefec1c74dc66b,1969,0,0,0
f180724d029b409297fc8b2cc868fbdd,-5530,0,0,0
f1807243b4c2762341085dcbeee38af0,-82125,58526,-10292,390.19
f180724794a391cd4eedf8eb16061de2,-3221,0,0,0
f180724d6430677228a9eba89ff4158b,-24975,0,-3672,383.54
f180823e11fcdaa4d14c562cfa88df1c,-2739,0,-248,24.51
f6c76f471fb92a8bb452deb4d307bc36,2698961,1210214,243989,0
d93411b228a61129650cefd7249fd8a1,2769,0,125,10.71
3a87d3a5e072651a8382b23023e5dc6c,29510,0,4918,125.81
f180724d34d023dc8ac358ab2ea8f700,-16556,0,-343,0
b3e3912b2409ebca0a26eeb9f7e8242e,22153,0,1781,179.98
7bb6516abeea2a12bb8701fe1f36d1fc,8807,0,2288,245.8
2374670c50e43b2c32271ea377bdc8c2,1532234,0,131412,517.49
f18082339d223aaa6a356bc47665b720,-52629,0,-4873,194.22
f180724a8c5686ce8aa84696ce8325ab,-2547,0,0,0
e2625351e1ae612d0297cbeec5b3e054,8880,0,1010,149.34
f180724cad8005bf8d4882bf3aab78f0,-16354,0,0,0
f1807249452bbb64f6a62399415b9250,-24888,0,0,0
f180823e48fd222d929a02a7d336fcbc,-4661,0,-797,116.9
f3e0a23e5b11f3041b6814c4c78eb400,1957854,696990,137508,970.89
c70b905883d2edfc6c91e386db4b63f6,12959,0,0,0
31b7cb25896669d9e6e67e3c86b3d39d,0,0,0,0
8c469996f12c4e4c85d9726584ada993,6443,0,692,73.71
f1807248ac921bec295f67fdc47f3d85,-10838,6466,-164,0
c08875e5ea7cc6064bda2ab315ac04e7,351320,0,32436,2764.22
f1808235351b1f5417c11c0858b975dc,-21680,0,-1491,12.89
23ec6e9db964c545496f9ee84abae3d2,7763,0,818,119.31
f1807240144f26abd8ff2c687c293ebb,-7513,0,0,0
f180724619fabe3d20acdf38d28a8577,-5889,0,0,0
f180724518eda7d3dab1ab3316f96b17,-18382,0,-891,0
31044073063e3440dd3c9b29a7804e8b,3662,0,290,42.8
628e0960516c0dbdae10ef66596a79c9,7908,0,680,67.65
c2ef3ccdaac71418c7582b7745aa63e1,7240,0,0,0
4091b3c51c715ec243a6b4b4185c84ab,9276,0,0,0
f180724e95071cf976dc37f7a9ca7310,-56652,103645,-3626,0
f180823cb094cfb572073c29178698a9,-13811,0,-4470,483.41
9309753427282f7e49ae53100d22eb0e,36752,0,2782,269.95
580d096fd515ab9501188e492c47810d,13451,46974,0,0
f1807246e7843ab69299ac7e7285156f,-6981,0,0,0
a8cb5b648f886d941349a42bcb11b9ac,40115,7086,1397,181.02
401459e20b9557d9dc6199f2889c9d06,2332,0,205,30.34
e19be5d276e971cfc14dbb05ca42159c,33075,0,3369,479.02
0418783399e1a5f4eededb8c4fae4fab,6918,0,0,0
f1808237aaf1b8832cdd5ef1845a369e,-2491,0,0,0
12811a2cd116e691c010cf339271b420,4854,201,645,95.06
f1807245cdb3749c8edee053b3c6845e,-7519,0,0,0
f180823163cb71b0a4b9c64974480dd5,-111600,411556,-10917,914.79
a7893db459c76ed3bd649e5a9b3f16c6,1401,0,0,0
56f9679ad6f7d9b6558e30a080bce875,3867,0,579,85.21
2979f6e777e3bb8026e641f0bbfdf286,3293,0,0,0
f180823de1c5479788d93a5aaa868c40,-4316,0,0,0
f1807247ef878e3b5a1c736ebb42668b,-2077,0,-153,15.34
f180823bec6faba591d165f93157b36d,-33060,0,-3251,319.96
cbddc5b9677c07c5f72d6089140822a9,1484,77280,261,38.52
f18072400b231071b41af9280d7c3e84,-48923,129242,0,0
f51176dae29e95b51dcfc03052e7d543,6034,0,815,115.08
c8f68a4b36af964745081e4bc5ef2e47,67565,0,24602,80.44
f1808230024bc8ffe90ec2d5f5be3b5c,-6883,0,0,0
f1807249d566b80c46439fb4fa5d9c8e,-8011,0,-911,89.44
f180724c1cc079b603ba147e2871bbac,-61315,0,-4667,126.82
f1807242b7e5adf9684cad4e18439984,-17245,0,0,0
f1807241c7916c770b0f1be92c0a8d19,-17128,0,-3714,507.88
9917f462d0ee76c46039e043b6553db8,6750,0,1423,182.55
cbfb5c7f50e69a48bef262f5c13c3626,23121,0,1767,171.16
14b7849fe13e423061eb3080f57845bf,20731,0,0,0
f18082352b7f885d839a54f6c0f2e0e3,-8338,0,-643,12.82
32ae2fa0de51fc03c72ecd4d148eaf4a,57895,0,948,0
f18082398875c3b8d6c537854593e8e1,-48145,0,-2800,0.3
afcb9e9ede508638f3674a691ca110aa,8546,0,770,79.62
d1a2e95d0d408078bfe3281763ad4e26,62962,0,0,0
23aa837b266013330f20f263c74d1887,93470,17415,7851,772.25
e7ec395786d4d424ab6bd4c68fc07f40,11602,115228,1187,116.99
923d432a666a081fba98556136cb1fd6,4957,0,0,0
5b8218cdb4964c6a069afe1c3fdf1fa9,34254,0,0,0
f180823ace5ce79c4eb6707341c39252,-133118,0,-631,56.64
a750acc56874b839155c60d01583eecd,7374,0,1363,195.28
f1807244d9a403de08d27011b9a6555d,-7355,0,0,0
f180724aca9631d8c38867ff2df3995c,-1407,0,-140,20.4
58d665af2f689e54af5ca7491593b983,106104,0,13447,1205.45
d8b62072ae6be183b05230b1e2205de2,7173,0,0,0
f180724a792eef6f9dbb58e1837cdc00,-7019,0,-626,53.81
1ca658edbc0a784b7d627778c967e49d,28696,0,2813,0
f18082379cd5b06e48a40bd77dcc0823,-61940,0,-5525,520.65
32e49a281c469a4f2fecd6e1213c97e5,9974,0,1534,171.15
f180823cfa31a97f9ee845e5840b95f6,-500343,0,-21936,0
6b4e42d56139ec45b5291042904189fd,37830,15044,3940,366.6
dabb8461aeeeb64150c289b682336a53,26309,0,3715,393.97
76dc0fff791bc41d1470ea5454760dd8,3762344,128275,-62026,0
f1808232e3d50dbf5f497bf2495d809d,-745902,54931,-49692,149.57
f180724939503824aa2163a58592ca02,-110746,0,-12501,940.86
f1808234dbafe448d59092e174999b04,-17493,0,-1901,159.84
c60418f2d939a468fb18a13902901e35,16736,308,1376,132.96
f1807244fa7d35301e553cbc96940176,-1740024,0,-222684,669.4
5f3319186b0b10777a29b2e910f34291,1526,0,270,40.12
a6c3b06c2f41975760eeadd6935c10f4,12180,0,2027,68.07
f180823f28ab35719ff7c3a13e24ee79,-6061,0,-660,0
0a394803ed1d99bcf863ebc364e75da8,27019,21575,0,0
e0c58815735cd5ae93b42b5eea3fd8eb,17956,0,0,0
f1807242396427689a9a67ee3bb339af,-3488,0,-183,18.71
14fdc61c447a29de239467d4a55ead95,8162,0,669,98.28
fe7165faa5722663fe01ac417cf43c33,3312,0,0,0
2dbc7c9f0e8d7e0582d801d6948ead67,9428,0,435,37.34
7525163cb1fd9c1482eeee73cf27cffb,9771,0,947,177.5
f1808236aa6e71094b3ee1ee232608e7,-23049,0,-561,0
1c8c93e4ea782d4ecbbcaf478f3644e2,19625,0,0,0
f18082336a221f99dbcf862b4bf08aa4,-40289,0,-1372,119.44
b31eb083f729964b44dfdf158d5b0d52,4573,0,0,0
422a31ebe09407800ea70861cf3cf5f9,16748,0,4484,648.62
27161be4212d96369fdcdff8bfe65820,1688,0,0,0
f1808231077c43758a4182555b7926c0,-15912,0,-2587,280.79
f180823e7fd86d2924a60eb8750130c6,-9789,0,-1507,300.98
f18072418460927730d1468ad9e490ce,-507715,0,-51900,498.51
6dc744095c9669cfc22069f9b67418f3,3126,0,312,30.93
4d029635931c28ea98a7bd32312d2e4d,26271,13324,1078,104.13
f18082372f39d4268a4d38bfacab9c94,-1483590,0,-204152,146.86
a0a589fa5910e40f792716e5312d115e,17131,0,0,0
f180823d5ff7ee526fd8471b17476cd8,-151623,0,-13413,801.84
cf861469014df4b28f3ef3c2176ba669,555690,48985,49844,0
f1807241440c89e2eccb8ac67f5d2715,-39403,0,0,0
1518afa6e7115d512d59e06193537f17,19521,0,1893,187.61
f180724b2df676b3dbd9c2aad117a19a,-68409,1044891,-8596,599.09
c41efa3a1c15b1c2f47423a395c398cb,13072,0,1103,118.75
11fe6f87d8fd59044110297f2dd03955,27082,2272,4302,474.94
3db77bf2eeabbf80c92b70f17828d419,2485,0,365,52.21
68f7d330ebad332f14a9ba6fbad63828,13711,0,0,0
b723b19cd654074bd798c4a6a59ee9f9,28053,0,4023,338.9
80c8ec552accf81361c02f92ebd6d932,6207104,41532,558120,168.59
1ed80e6d5ed2ca270f5894dc42d3116d,139620,0,15018,710.4
e6581c7e04722990aad61b2c00b469f6,121136,0,5935,556.43
f1807248b36b449c6591b27bab5a1d8f,-4468,0,-409,62.28
f180724c4dc5e44b9a26405248eb62c6,-24155,0,-2340,236.33
955c5e263ff0a30780b533ae95c06af5,17227,7668,223,21.26
c7af5becc5ac7218852d8bec4e3fa997,73579,0,8211,29.08
f1808237a74090d2658fc9f488bf8952,-10205,0,-2920,306.02
f180823866f9353835a3dde1b4e77fb4,-1267162,0,-202871,237.86
f180823a04a11e915c7e4f8552465b4c,-5607,0,-1602,296.27
f1807242e919eb3efb9eb8c1cf5d33a8,-7324,0,-246,25
f180823437bef4428b6caa14c57eb5e2,-1370,0,-13,1.93
f1807248d995ea99954a626db1b8ab3d,-3949,8117,-383,58.23
f180823be575aa90c0755c923ad36e97,-169398,47756,-14436,1373.77
f180724d5e512dbc8118a830a7b8c7f6,-10831,0,-3112,349.48
b3fae10febac54fabf9df49eee853697,29431,100376,2206,319.6
7116d714e338696b99bc3458a0a4bc9c,494,0,0,0
f18082361c8d7d1fe064b7d3e7743ab3,-83587,0,-3455,0
6bc92b00b67387231f03b1ddff2102ef,3214,0,383,38.71
f1807249ea1367d89adfa10bef62b9c3,-7574,0,0,0
7bdc3a2fdfb094a8afb5ef51a01e36ca,57527,0,515,0
f18082338b0e38a395090c714b03d66b,-14420,0,-1202,25.98
527e9cc9ac1ae53584a1f0e15c621be5,15521,5126,2687,389.27
d21e072883a15f95935decd0529bc546,4633,0,0,0
f1807245e1d483e964d6d88641a68021,-2492,0,0,0
fc8f5dfb1f78124502c0ba26d15e6093,13628,0,1085,109.44
f180823f1f04fcffd0f9fbc045e28275,-2354,0,-202,19.79
32b2fe499e3b8d7aca7f732fa0263069,1828,0,94,8.88
3d05047c5af03c61a896781e1616414b,40414,0,2756,262.24
94761506cb929002323c62bc46d9bddc,23673,0,0,0
f1807247ced14d545ecf417e8f444f5f,-1798,1709,0,0
1887bd742de339c0a9b3bee4e3d1d86a,1028195,0,120753,0.74
392c4de50c19cb0fc12093424214082d,19014,0,1716,168.08
f180823931f8fb2cb4537c17c7cf81b2,-26062,0,-2340,241.08
f180823cd6ffa8c5421d53e884c83b02,-13025,0,0,0
c2d6e232c082375f33b9bfa1abfc3ae9,20404,0,0,0
f18072440f98bdea294aea0b1c69cdcd,-25326,0,-1900,186.08
1bd7e4c458fa932fb8d18225c3597a5a,93973,368298,7635,0
f18072404a569f03e117dd4520627732,-39403,0,0,0
f180724d45a5ffe4933b71e9b872d842,-31904,0,-4435,429.8
62cb846a16e97b040a888587dec7ffe2,82492,15083,6419,114.51
f18072490c5413481bf616933a468e08,-25831,0,-1143,164.84
9489fb66b5ee1920f20c660eb912cf0b,16831,0,3169,467.65
77064f36fcd82dd9a9dddba287d69f99,12038,297719,1354,192.94
f1807246dc6ec5e90ecb169884d5f347,-4187,0,0,0
2befd04801d417f183148957b3a50bcc,4312,0,0,0
f1807244b72138971b756c0912f5e927,-1024484,0,-74143,0
f1808231a629420cefa8a5c67616fbea,-51686,0,-4441,428.56
ad3296c93ade86b9bc26aea343f8bb57,11052,0,0,0
c8d6981135bafb15e902c671fc0e05fa,30872,410,0,0
f18072412be28d72006b73015a2bd06d,-2445,0,0,0
f18072446bffc3d027a27e1588e7bc73,-563134,0,-27336,829.58
a9af37dac47ba50386ebbb600d1f4bb3,17670,0,1677,206
ad0625900aa3a6045efc387b9e03b825,7809,0,1345,78.42
0799355fcd99f2e099581721d4905734,2170560,33185,230072,576.42
f1807243f9b53977f3eefca20d24613d,-14309,0,-2636,244.18
027dd3e9595e0338f27fdd29d6697531,3903,3665,544,80.29
1841b9213afc74078d7b50885f023a1a,12581,21534,186,0
717af9d01170ef8e9adf03639aa2a7d5,2097,0,0,0
236c4d57057956e3d8ca50375e65f7f1,27162,28317,0,0
9bf6da6572e1d5bcf0f659909efeeb54,12066,0,0,0
f1807241f88ec7f2488e1117d67c7b24,-3939,0,-873,128.74
bae1c023a460c5008f66705c4f0b02cf,12808,0,2872,280.39
99c66d15316645b26c8e29b3b1d886c3,31586,0,2303,220.88
1dab285702d8f4b01320d9199e8c7f9b,7654,20959,0,0
f1808232b5e2f233095eb4f2fd915f34,-1564610,0,-184299,238.55
791c3390f90706b4ee5036bf3208183f,19389,0,0,0
f1808238c1c364bcd46583c4b02a959f,-46951,0,-5026,90
6918fb41c718435a8b11e3105c166b87,5650,0,0,0
66be7310407e62e79bf92e5c86c493cc,14122,0,1232,122.4
58eb49faa78345950b521ec3639ab227,3722,0,0,0
f1808235ba94176e4707626790d3f765,-225379,0,-5486,0
7fd451aa123dc120a21aa56c59a59e59,3291,0,0,0
